,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,won,PER_Combined,PER_Combined_opp
27788,240.0,34.0,82.0,0.415,7.0,29.0,0.241,18.0,25.0,0.72,9.0,38.0,47.0,29.0,6.0,2.0,11.0,17.0,0.5,0.457,0.354,0.305,20.9,66.7,47.0,85.3,6.6,4.0,10.6,100.0,102.6,101.5,10.0,16.0,0.7,3.0,9.0,0.5,9.0,12.0,1.0,4.0,8.0,10.0,9.0,2.0,1.0,3.0,3.0,22.0,13.0,0.786,0.786,1.0,0.75,14.5,36.6,25.0,71.2,3.9,3.1,100.0,29.4,145.0,112.0,NYK,93,0,34.0,91.0,0.374,10.0,41.0,0.244,14.0,21.0,0.667,19.0,34.0,53.0,20.0,8.0,1.0,10.0,22.0,0.459,0.429,0.451,0.231,33.3,79.1,53.0,58.8,8.8,1.9,9.1,100.0,101.5,102.6,10.0,21.0,1.0,3.0,10.0,0.333,6.0,6.0,1.0,8.0,9.0,13.0,9.0,4.0,1.0,2.0,4.0,22.0,16.0,0.798,1.0,0.8,2.0,23.1,32.9,21.4,50.2,5.3,2.3,50.0,25.7,157.0,111.0,PHI,92,1,2014,True,76.7,84.10000000000001
27789,240.0,34.0,91.0,0.374,10.0,41.0,0.244,14.0,21.0,0.667,19.0,34.0,53.0,20.0,8.0,1.0,10.0,22.0,0.459,0.429,0.451,0.231,33.3,79.1,53.0,58.8,8.8,1.9,9.1,100.0,101.5,102.6,10.0,21.0,1.0,3.0,10.0,0.333,6.0,6.0,1.0,8.0,9.0,13.0,9.0,4.0,1.0,2.0,4.0,22.0,16.0,0.798,1.0,0.8,2.0,23.1,32.9,21.4,50.2,5.3,2.3,50.0,25.7,157.0,111.0,PHI,92,1,34.0,82.0,0.415,7.0,29.0,0.241,18.0,25.0,0.72,9.0,38.0,47.0,29.0,6.0,2.0,11.0,17.0,0.5,0.457,0.354,0.305,20.9,66.7,47.0,85.3,6.6,4.0,10.6,100.0,102.6,101.5,10.0,16.0,0.7,3.0,9.0,0.5,9.0,12.0,1.0,4.0,8.0,10.0,9.0,2.0,1.0,3.0,3.0,22.0,13.0,0.786,0.786,1.0,0.75,14.5,36.6,25.0,71.2,3.9,3.1,100.0,29.4,145.0,112.0,NYK,93,0,2014,False,84.10000000000001,76.7
27790,240.0,39.0,90.0,0.433,4.0,16.0,0.25,10.0,26.0,0.385,14.0,39.0,53.0,22.0,8.0,3.0,19.0,27.0,0.453,0.456,0.178,0.289,28.6,90.7,57.6,56.4,8.1,6.3,15.8,100.0,93.0,99.1,10.0,19.0,1.0,2.0,5.0,0.667,4.0,8.0,1.0,5.0,11.0,16.0,9.0,2.0,2.0,5.0,6.0,23.0,1.0,1.0,1.0,0.667,1.0,13.5,33.7,22.9,41.5,10.6,6.3,50.0,28.6,200.0,106.0,DET,92,0,33.0,73.0,0.452,8.0,25.0,0.32,24.0,35.0,0.686,4.0,35.0,39.0,17.0,11.0,7.0,11.0,21.0,0.554,0.507,0.342,0.479,9.3,71.4,42.4,51.5,11.1,9.5,11.1,100.0,99.1,93.0,8.0,16.0,0.8,3.0,6.0,1.0,6.0,10.0,1.0,2.0,8.0,8.0,5.0,2.0,3.0,5.0,4.0,23.0,13.0,0.87,0.8,0.75,0.833,9.2,37.3,19.9,30.3,4.2,15.3,100.0,32.0,181.0,99.0,PHO,98,1,2014,False,50.800000000000004,82.0
27791,240.0,33.0,73.0,0.452,8.0,25.0,0.32,24.0,35.0,0.686,4.0,35.0,39.0,17.0,11.0,7.0,11.0,21.0,0.554,0.507,0.342,0.479,9.3,71.4,42.4,51.5,11.1,9.5,11.1,100.0,99.1,93.0,8.0,16.0,0.8,3.0,6.0,1.0,6.0,10.0,1.0,2.0,8.0,8.0,5.0,2.0,3.0,5.0,4.0,23.0,13.0,0.87,0.8,0.75,0.833,9.2,37.3,19.9,30.3,4.2,15.3,100.0,32.0,181.0,99.0,PHO,98,1,39.0,90.0,0.433,4.0,16.0,0.25,10.0,26.0,0.385,14.0,39.0,53.0,22.0,8.0,3.0,19.0,27.0,0.453,0.456,0.178,0.289,28.6,90.7,57.6,56.4,8.1,6.3,15.8,100.0,93.0,99.1,10.0,19.0,1.0,2.0,5.0,0.667,4.0,8.0,1.0,5.0,11.0,16.0,9.0,2.0,2.0,5.0,6.0,23.0,1.0,1.0,1.0,0.667,1.0,13.5,33.7,22.9,41.5,10.6,6.3,50.0,28.6,200.0,106.0,DET,92,0,2014,True,82.0,50.800000000000004
27792,240.0,36.0,93.0,0.387,5.0,25.0,0.2,22.0,27.0,0.815,13.0,39.0,52.0,18.0,7.0,7.0,9.0,17.0,0.472,0.414,0.269,0.29,24.1,84.8,52.0,50.0,7.3,10.6,7.9,100.0,102.9,82.1,7.0,15.0,1.0,2.0,6.0,0.5,6.0,7.0,1.0,3.0,8.0,11.0,6.0,3.0,2.0,4.0,3.0,17.0,15.0,1.0,1.0,1.0,0.636,17.1,100.0,80.7,29.4,6.8,4.3,66.7,37.6,133.0,92.0,SAS,99,0,32.0,80.0,0.4,4.0,14.0,0.286,11.0,18.0,0.611,7.0,41.0,48.0,17.0,3.0,9.0,15.0,22.0,0.449,0.425,0.175,0.225,15.2,75.9,48.0,53.1,3.1,13.2,14.6,100.0,82.1,102.9,7.0,18.0,0.571,2.0,4.0,0.5,5.0,7.0,1.0,3.0,12.0,13.0,5.0,2.0,5.0,4.0,5.0,18.0,0.0,0.658,0.667,0.571,0.667,14.9,28.5,16.7,27.9,2.7,9.4,33.3,30.2,126.0,112.0,SAC,79,1,2014,True,89.2,50.800000000000004
27793,240.0,32.0,80.0,0.4,4.0,14.0,0.286,11.0,18.0,0.611,7.0,41.0,48.0,17.0,3.0,9.0,15.0,22.0,0.449,0.425,0.175,0.225,15.2,75.9,48.0,53.1,3.1,13.2,14.6,100.0,82.1,102.9,7.0,18.0,0.571,2.0,4.0,0.5,5.0,7.0,1.0,3.0,12.0,13.0,5.0,2.0,5.0,4.0,5.0,18.0,0.0,0.658,0.667,0.571,0.667,14.9,28.5,16.7,27.9,2.7,9.4,33.3,30.2,126.0,112.0,SAC,79,1,36.0,93.0,0.387,5.0,25.0,0.2,22.0,27.0,0.815,13.0,39.0,52.0,18.0,7.0,7.0,9.0,17.0,0.472,0.414,0.269,0.29,24.1,84.8,52.0,50.0,7.3,10.6,7.9,100.0,102.9,82.1,7.0,15.0,1.0,2.0,6.0,0.5,6.0,7.0,1.0,3.0,8.0,11.0,6.0,3.0,2.0,4.0,3.0,17.0,15.0,1.0,1.0,1.0,0.636,17.1,100.0,80.7,29.4,6.8,4.3,66.7,37.6,133.0,92.0,SAS,99,0,2014,False,50.800000000000004,89.2
27794,290.0,38.0,98.0,0.388,12.0,36.0,0.333,31.0,38.0,0.816,9.0,38.0,47.0,18.0,10.0,4.0,14.0,30.0,0.519,0.449,0.367,0.388,17.3,73.1,45.2,47.4,8.7,5.6,10.9,100.0,103.0,102.2,15.0,32.0,0.5,7.0,12.0,0.583,14.0,19.0,1.0,3.0,11.0,12.0,7.0,5.0,1.0,5.0,6.0,51.0,8.0,0.644,0.578,1.0,1.0,12.2,31.6,21.4,36.1,9.7,4.4,25.8,41.7,232.0,113.0,OKC,119,0,41.0,101.0,0.406,8.0,29.0,0.276,28.0,33.0,0.848,14.0,43.0,57.0,17.0,10.0,8.0,18.0,32.0,0.511,0.446,0.287,0.327,26.9,82.7,54.8,41.5,8.7,12.9,13.5,100.0,102.2,103.0,12.0,23.0,0.818,5.0,11.0,0.6,15.0,16.0,1.0,6.0,10.0,13.0,4.0,3.0,5.0,6.0,6.0,33.0,9.0,0.955,0.955,1.0,0.696,22.4,24.6,16.8,30.6,4.6,9.4,29.1,32.2,176.0,114.0,TOR,118,1,2014,True,92.20000000000002,66.39999999999999
27795,290.0,41.0,101.0,0.406,8.0,29.0,0.276,28.0,33.0,0.848,14.0,43.0,57.0,17.0,10.0,8.0,18.0,32.0,0.511,0.446,0.287,0.327,26.9,82.7,54.8,41.5,8.7,12.9,13.5,100.0,102.2,103.0,12.0,23.0,0.818,5.0,11.0,0.6,15.0,16.0,1.0,6.0,10.0,13.0,4.0,3.0,5.0,6.0,6.0,33.0,9.0,0.955,0.955,1.0,0.696,22.4,24.6,16.8,30.6,4.6,9.4,29.1,32.2,176.0,114.0,TOR,118,1,38.0,98.0,0.388,12.0,36.0,0.333,31.0,38.0,0.816,9.0,38.0,47.0,18.0,10.0,4.0,14.0,30.0,0.519,0.449,0.367,0.388,17.3,73.1,45.2,47.4,8.7,5.6,10.9,100.0,103.0,102.2,15.0,32.0,0.5,7.0,12.0,0.583,14.0,19.0,1.0,3.0,11.0,12.0,7.0,5.0,1.0,5.0,6.0,51.0,8.0,0.644,0.578,1.0,1.0,12.2,31.6,21.4,36.1,9.7,4.4,25.8,41.7,232.0,113.0,OKC,119,0,2014,False,66.39999999999999,92.20000000000002
27796,240.0,34.0,84.0,0.405,9.0,27.0,0.333,17.0,22.0,0.773,8.0,28.0,36.0,17.0,4.0,3.0,9.0,18.0,0.502,0.458,0.321,0.262,17.4,70.0,41.9,50.0,4.3,4.0,8.8,100.0,101.8,134.3,7.0,19.0,0.667,3.0,6.0,1.0,5.0,6.0,1.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,20.0,0.0,0.833,0.833,0.8,0.667,12.3,27.3,16.4,34.6,12.0,9.7,100.0,33.0,167.0,141.0,POR,94,0,49.0,94.0,0.521,8.0,19.0,0.421,18.0,19.0,0.947,12.0,38.0,50.0,28.0,7.0,8.0,5.0,19.0,0.606,0.564,0.202,0.202,30.0,82.6,58.1,57.1,7.6,14.0,4.7,100.0,134.3,101.8,13.0,22.0,0.727,4.0,5.0,1.0,5.0,5.0,1.0,5.0,8.0,8.0,6.0,1.0,2.0,2.0,3.0,28.0,23.0,0.871,0.818,1.0,2.0,36.6,33.8,23.8,86.9,12.8,11.4,13.2,55.0,219.0,107.0,CHA,124,1,2014,False,79.2,78.30000000000001
27797,240.0,49.0,94.0,0.521,8.0,19.0,0.421,18.0,19.0,0.947,12.0,38.0,50.0,28.0,7.0,8.0,5.0,19.0,0.606,0.564,0.202,0.202,30.0,82.6,58.1,57.1,7.6,14.0,4.7,100.0,134.3,101.8,13.0,22.0,0.727,4.0,5.0,1.0,5.0,5.0,1.0,5.0,8.0,8.0,6.0,1.0,2.0,2.0,3.0,28.0,23.0,0.871,0.818,1.0,2.0,36.6,33.8,23.8,86.9,12.8,11.4,13.2,55.0,219.0,107.0,CHA,124,1,34.0,84.0,0.405,9.0,27.0,0.333,17.0,22.0,0.773,8.0,28.0,36.0,17.0,4.0,3.0,9.0,18.0,0.502,0.458,0.321,0.262,17.4,70.0,41.9,50.0,4.3,4.0,8.8,100.0,101.8,134.3,7.0,19.0,0.667,3.0,6.0,1.0,5.0,6.0,1.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,20.0,0.0,0.833,0.833,0.8,0.667,12.3,27.3,16.4,34.6,12.0,9.7,100.0,33.0,167.0,141.0,POR,94,0,2014,True,78.30000000000001,79.2
27798,240.0,30.0,87.0,0.345,1.0,20.0,0.05,20.0,22.0,0.909,19.0,29.0,48.0,11.0,3.0,6.0,10.0,23.0,0.419,0.351,0.23,0.253,36.5,72.5,52.2,36.7,3.5,10.7,9.4,100.0,95.6,107.4,10.0,26.0,0.6,1.0,7.0,1.0,8.0,9.0,1.0,9.0,9.0,15.0,6.0,1.0,3.0,3.0,4.0,28.0,0.0,0.6,0.6,0.5,0.8,26.6,28.3,25.1,28.8,2.7,26.9,33.3,34.3,142.0,114.0,PHI,81,0,31.0,70.0,0.443,5.0,14.0,0.357,24.0,31.0,0.774,11.0,33.0,44.0,23.0,6.0,9.0,15.0,20.0,0.544,0.479,0.2,0.443,27.5,63.5,47.8,74.2,7.1,13.4,15.2,100.0,107.4,95.6,8.0,16.0,0.6,3.0,4.0,0.75,8.0,10.0,1.0,4.0,6.0,10.0,6.0,2.0,5.0,5.0,5.0,20.0,15.0,0.716,0.6,1.0,1.25,16.7,33.0,18.6,39.6,10.1,12.8,100.0,32.1,137.0,109.0,CHI,91,1,2014,False,62.9,85.3
27799,240.0,31.0,70.0,0.443,5.0,14.0,0.357,24.0,31.0,0.774,11.0,33.0,44.0,23.0,6.0,9.0,15.0,20.0,0.544,0.479,0.2,0.443,27.5,63.5,47.8,74.2,7.1,13.4,15.2,100.0,107.4,95.6,8.0,16.0,0.6,3.0,4.0,0.75,8.0,10.0,1.0,4.0,6.0,10.0,6.0,2.0,5.0,5.0,5.0,20.0,15.0,0.716,0.6,1.0,1.25,16.7,33.0,18.6,39.6,10.1,12.8,100.0,32.1,137.0,109.0,CHI,91,1,30.0,87.0,0.345,1.0,20.0,0.05,20.0,22.0,0.909,19.0,29.0,48.0,11.0,3.0,6.0,10.0,23.0,0.419,0.351,0.23,0.253,36.5,72.5,52.2,36.7,3.5,10.7,9.4,100.0,95.6,107.4,10.0,26.0,0.6,1.0,7.0,1.0,8.0,9.0,1.0,9.0,9.0,15.0,6.0,1.0,3.0,3.0,4.0,28.0,0.0,0.6,0.6,0.5,0.8,26.6,28.3,25.1,28.8,2.7,26.9,33.3,34.3,142.0,114.0,PHI,81,0,2014,True,85.3,62.9
27800,240.0,38.0,79.0,0.481,12.0,35.0,0.343,30.0,34.0,0.882,5.0,26.0,31.0,31.0,9.0,10.0,13.0,18.0,0.628,0.557,0.443,0.43,12.2,66.7,38.8,81.6,9.1,13.3,12.2,100.0,118.8,111.8,9.0,17.0,1.0,5.0,9.0,0.625,14.0,14.0,1.0,2.0,6.0,8.0,10.0,4.0,2.0,4.0,4.0,37.0,23.0,1.011,1.0,1.0,4.0,8.1,28.3,16.1,69.8,6.7,8.8,57.1,33.7,182.0,122.0,HOU,118,0,46.0,92.0,0.5,6.0,17.0,0.353,13.0,17.0,0.765,13.0,36.0,49.0,32.0,7.0,4.0,16.0,27.0,0.558,0.533,0.185,0.185,33.3,87.8,61.3,69.6,7.0,9.1,13.9,100.0,111.8,118.8,11.0,21.0,0.8,3.0,6.0,1.0,3.0,5.0,1.0,3.0,9.0,12.0,10.0,2.0,1.0,6.0,5.0,26.0,16.0,0.9,0.9,0.455,0.313,15.7,41.8,28.6,32.9,10.9,6.6,34.4,27.4,148.0,124.0,CLE,111,1,2014,True,71.3,88.8
27801,240.0,46.0,92.0,0.5,6.0,17.0,0.353,13.0,17.0,0.765,13.0,36.0,49.0,32.0,7.0,4.0,16.0,27.0,0.558,0.533,0.185,0.185,33.3,87.8,61.3,69.6,7.0,9.1,13.9,100.0,111.8,118.8,11.0,21.0,0.8,3.0,6.0,1.0,3.0,5.0,1.0,3.0,9.0,12.0,10.0,2.0,1.0,6.0,5.0,26.0,16.0,0.9,0.9,0.455,0.313,15.7,41.8,28.6,32.9,10.9,6.6,34.4,27.4,148.0,124.0,CLE,111,1,38.0,79.0,0.481,12.0,35.0,0.343,30.0,34.0,0.882,5.0,26.0,31.0,31.0,9.0,10.0,13.0,18.0,0.628,0.557,0.443,0.43,12.2,66.7,38.8,81.6,9.1,13.3,12.2,100.0,118.8,111.8,9.0,17.0,1.0,5.0,9.0,0.625,14.0,14.0,1.0,2.0,6.0,8.0,10.0,4.0,2.0,4.0,4.0,37.0,23.0,1.011,1.0,1.0,4.0,8.1,28.3,16.1,69.8,6.7,8.8,57.1,33.7,182.0,122.0,HOU,118,0,2014,False,88.8,71.3
27802,240.0,35.0,89.0,0.393,10.0,28.0,0.357,19.0,25.0,0.76,9.0,31.0,40.0,24.0,10.0,6.0,11.0,18.0,0.495,0.449,0.315,0.281,17.3,73.8,42.6,68.6,10.3,9.7,9.9,100.0,102.2,92.9,8.0,16.0,1.0,5.0,9.0,0.556,5.0,8.0,1.0,2.0,13.0,14.0,5.0,4.0,2.0,3.0,4.0,20.0,14.0,1.0,1.0,0.692,0.8,26.4,41.9,24.2,40.6,9.8,21.5,75.0,30.7,129.0,104.0,SAS,99,0,31.0,77.0,0.403,3.0,15.0,0.2,25.0,29.0,0.862,11.0,43.0,54.0,21.0,4.0,8.0,18.0,20.0,0.501,0.422,0.195,0.377,26.2,82.7,57.4,67.7,4.1,13.1,16.7,100.0,92.9,102.2,7.0,16.0,1.0,1.0,4.0,1.0,9.0,9.0,1.0,6.0,11.0,17.0,6.0,2.0,4.0,6.0,4.0,20.0,3.0,1.042,1.0,0.5,1.0,25.6,37.9,32.4,38.7,4.6,11.7,42.9,29.0,219.0,109.0,GSW,90,1,2014,True,67.8,75.1
27803,240.0,31.0,77.0,0.403,3.0,15.0,0.2,25.0,29.0,0.862,11.0,43.0,54.0,21.0,4.0,8.0,18.0,20.0,0.501,0.422,0.195,0.377,26.2,82.7,57.4,67.7,4.1,13.1,16.7,100.0,92.9,102.2,7.0,16.0,1.0,1.0,4.0,1.0,9.0,9.0,1.0,6.0,11.0,17.0,6.0,2.0,4.0,6.0,4.0,20.0,3.0,1.042,1.0,0.5,1.0,25.6,37.9,32.4,38.7,4.6,11.7,42.9,29.0,219.0,109.0,GSW,90,1,35.0,89.0,0.393,10.0,28.0,0.357,19.0,25.0,0.76,9.0,31.0,40.0,24.0,10.0,6.0,11.0,18.0,0.495,0.449,0.315,0.281,17.3,73.8,42.6,68.6,10.3,9.7,9.9,100.0,102.2,92.9,8.0,16.0,1.0,5.0,9.0,0.556,5.0,8.0,1.0,2.0,13.0,14.0,5.0,4.0,2.0,3.0,4.0,20.0,14.0,1.0,1.0,0.692,0.8,26.4,41.9,24.2,40.6,9.8,21.5,75.0,30.7,129.0,104.0,SAS,99,0,2014,False,75.1,67.8
27804,240.0,42.0,93.0,0.452,12.0,29.0,0.414,7.0,13.0,0.538,16.0,30.0,46.0,29.0,9.0,2.0,15.0,15.0,0.522,0.516,0.312,0.14,32.7,81.1,53.5,69.0,9.4,3.7,13.2,100.0,108.1,117.6,8.0,16.0,0.667,5.0,11.0,0.714,5.0,7.0,1.0,5.0,8.0,12.0,10.0,3.0,2.0,4.0,4.0,22.0,8.0,0.799,0.875,0.688,0.438,24.8,27.4,18.6,68.7,12.8,5.2,21.2,32.1,151.0,125.0,DET,103,0,45.0,83.0,0.542,11.0,29.0,0.379,11.0,17.0,0.647,7.0,33.0,40.0,31.0,13.0,10.0,13.0,15.0,0.619,0.608,0.349,0.205,18.9,67.3,46.5,68.9,13.6,15.6,12.6,100.0,117.6,108.1,12.0,17.0,0.8,3.0,10.0,1.0,5.0,5.0,1.0,3.0,9.0,12.0,15.0,6.0,5.0,3.0,4.0,28.0,23.0,0.814,0.833,0.625,0.8,17.2,26.3,20.0,59.8,8.1,11.2,100.0,29.0,163.0,117.0,LAC,112,1,2014,False,68.9,44.9
27805,240.0,45.0,83.0,0.542,11.0,29.0,0.379,11.0,17.0,0.647,7.0,33.0,40.0,31.0,13.0,10.0,13.0,15.0,0.619,0.608,0.349,0.205,18.9,67.3,46.5,68.9,13.6,15.6,12.6,100.0,117.6,108.1,12.0,17.0,0.8,3.0,10.0,1.0,5.0,5.0,1.0,3.0,9.0,12.0,15.0,6.0,5.0,3.0,4.0,28.0,23.0,0.814,0.833,0.625,0.8,17.2,26.3,20.0,59.8,8.1,11.2,100.0,29.0,163.0,117.0,LAC,112,1,42.0,93.0,0.452,12.0,29.0,0.414,7.0,13.0,0.538,16.0,30.0,46.0,29.0,9.0,2.0,15.0,15.0,0.522,0.516,0.312,0.14,32.7,81.1,53.5,69.0,9.4,3.7,13.2,100.0,108.1,117.6,8.0,16.0,0.667,5.0,11.0,0.714,5.0,7.0,1.0,5.0,8.0,12.0,10.0,3.0,2.0,4.0,4.0,22.0,8.0,0.799,0.875,0.688,0.438,24.8,27.4,18.6,68.7,12.8,5.2,21.2,32.1,151.0,125.0,DET,103,0,2014,True,44.9,68.9
27806,240.0,27.0,74.0,0.365,6.0,15.0,0.4,11.0,14.0,0.786,8.0,27.0,35.0,14.0,7.0,5.0,10.0,19.0,0.443,0.405,0.203,0.189,17.8,73.0,42.7,51.9,8.6,8.1,11.1,100.0,87.5,101.0,6.0,15.0,1.0,2.0,4.0,0.5,3.0,4.0,1.0,2.0,8.0,8.0,5.0,2.0,1.0,4.0,5.0,15.0,4.0,1.064,1.0,0.571,2.0,57.1,69.5,62.7,34.5,6.1,3.8,25.4,57.0,226.0,111.0,IND,71,0,33.0,75.0,0.44,5.0,13.0,0.385,11.0,17.0,0.647,10.0,37.0,47.0,14.0,4.0,8.0,12.0,18.0,0.497,0.473,0.173,0.227,27.0,82.2,57.3,42.4,4.9,13.6,12.7,100.0,101.0,87.5,9.0,18.0,1.0,4.0,6.0,0.667,4.0,4.0,1.0,4.0,9.0,13.0,4.0,1.0,2.0,4.0,5.0,21.0,16.0,1.0,1.0,0.857,0.286,14.6,27.2,21.4,78.6,3.6,44.0,53.2,51.2,215.0,98.0,MEM,82,1,2014,False,52.099999999999994,78.20000000000002
27807,240.0,33.0,75.0,0.44,5.0,13.0,0.385,11.0,17.0,0.647,10.0,37.0,47.0,14.0,4.0,8.0,12.0,18.0,0.497,0.473,0.173,0.227,27.0,82.2,57.3,42.4,4.9,13.6,12.7,100.0,101.0,87.5,9.0,18.0,1.0,4.0,6.0,0.667,4.0,4.0,1.0,4.0,9.0,13.0,4.0,1.0,2.0,4.0,5.0,21.0,16.0,1.0,1.0,0.857,0.286,14.6,27.2,21.4,78.6,3.6,44.0,53.2,51.2,215.0,98.0,MEM,82,1,27.0,74.0,0.365,6.0,15.0,0.4,11.0,14.0,0.786,8.0,27.0,35.0,14.0,7.0,5.0,10.0,19.0,0.443,0.405,0.203,0.189,17.8,73.0,42.7,51.9,8.6,8.1,11.1,100.0,87.5,101.0,6.0,15.0,1.0,2.0,4.0,0.5,3.0,4.0,1.0,2.0,8.0,8.0,5.0,2.0,1.0,4.0,5.0,15.0,4.0,1.064,1.0,0.571,2.0,57.1,69.5,62.7,34.5,6.1,3.8,25.4,57.0,226.0,111.0,IND,71,0,2014,True,78.20000000000002,52.099999999999994
27808,240.0,37.0,73.0,0.507,8.0,26.0,0.308,13.0,17.0,0.765,5.0,28.0,33.0,27.0,4.0,6.0,15.0,19.0,0.59,0.562,0.356,0.233,15.6,71.8,46.5,73.0,4.6,9.0,15.7,100.0,109.7,121.2,10.0,18.0,1.0,3.0,9.0,0.5,3.0,4.0,1.0,2.0,7.0,8.0,9.0,2.0,3.0,3.0,4.0,25.0,3.0,0.906,1.0,1.0,4.0,8.6,35.4,23.3,40.2,7.3,14.2,41.0,36.2,222.0,130.0,MIA,95,0,43.0,84.0,0.512,7.0,17.0,0.412,12.0,17.0,0.706,11.0,27.0,38.0,23.0,12.0,4.0,6.0,14.0,0.574,0.554,0.202,0.202,28.2,84.4,53.5,53.5,13.9,8.5,6.2,100.0,121.2,109.7,13.0,22.0,1.0,3.0,8.0,0.667,4.0,5.0,1.0,3.0,8.0,11.0,8.0,3.0,1.0,2.0,3.0,30.0,15.0,1.0,1.0,0.8,0.667,30.5,37.2,33.5,34.1,14.1,25.3,14.3,32.3,213.0,117.0,NOP,105,1,2014,False,68.6,79.4
27809,240.0,43.0,84.0,0.512,7.0,17.0,0.412,12.0,17.0,0.706,11.0,27.0,38.0,23.0,12.0,4.0,6.0,14.0,0.574,0.554,0.202,0.202,28.2,84.4,53.5,53.5,13.9,8.5,6.2,100.0,121.2,109.7,13.0,22.0,1.0,3.0,8.0,0.667,4.0,5.0,1.0,3.0,8.0,11.0,8.0,3.0,1.0,2.0,3.0,30.0,15.0,1.0,1.0,0.8,0.667,30.5,37.2,33.5,34.1,14.1,25.3,14.3,32.3,213.0,117.0,NOP,105,1,37.0,73.0,0.507,8.0,26.0,0.308,13.0,17.0,0.765,5.0,28.0,33.0,27.0,4.0,6.0,15.0,19.0,0.59,0.562,0.356,0.233,15.6,71.8,46.5,73.0,4.6,9.0,15.7,100.0,109.7,121.2,10.0,18.0,1.0,3.0,9.0,0.5,3.0,4.0,1.0,2.0,7.0,8.0,9.0,2.0,3.0,3.0,4.0,25.0,3.0,0.906,1.0,1.0,4.0,8.6,35.4,23.3,40.2,7.3,14.2,41.0,36.2,222.0,130.0,MIA,95,0,2014,True,79.4,68.6
27810,240.0,31.0,79.0,0.392,7.0,17.0,0.412,19.0,24.0,0.792,6.0,39.0,45.0,20.0,7.0,5.0,13.0,23.0,0.491,0.437,0.215,0.304,15.4,86.7,53.6,64.5,7.5,10.4,12.7,100.0,94.4,95.4,8.0,15.0,0.538,3.0,4.0,0.75,8.0,10.0,1.0,1.0,12.0,13.0,6.0,2.0,2.0,4.0,4.0,19.0,5.0,0.694,0.611,0.667,1.0,10.0,30.0,17.4,31.5,3.0,8.1,50.0,29.8,150.0,103.0,ORL,88,0,29.0,75.0,0.387,11.0,27.0,0.407,20.0,26.0,0.769,6.0,33.0,39.0,17.0,6.0,6.0,14.0,20.0,0.515,0.46,0.36,0.347,13.3,84.6,46.4,58.6,6.4,9.7,13.9,100.0,95.4,94.4,6.0,15.0,0.5,5.0,8.0,0.625,6.0,6.0,1.0,3.0,10.0,12.0,6.0,2.0,5.0,3.0,4.0,21.0,8.0,0.799,0.75,1.0,0.75,8.9,34.2,19.0,30.0,2.8,10.7,50.0,25.6,155.0,103.0,UTA,89,1,2014,False,82.1,62.6
